comments_count,created_at,isLongText,like_count,mid,raw_text,reposts_count,source,user_id
0,19小时前,0,10,4446594147410765,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a><br />没必要 真没必要<br />欢乐谷也挺好<br />我不是吃不着葡萄说葡萄酸<br />我去过 很多项目都是很低龄的那种<br />除了一两个非常有意思之外 并没有觉得值得花699去 ",0,iPhone客户端,5251997954
11,18小时前,0,46,4446597729074458,"终于来件舒适的措施了：教育事务委员会通过议案，要求追究怂恿学生参与街暴的老师！<br />黄师的末日是不是要来了？！<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[笑而不语] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_heiheihei-f7ca09d6e8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[笑而不语] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_heiheihei-f7ca09d6e8.png"" style=""width:1em; height:1em;"" /></span><br /><br /><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%9B%B1%E7%94%B4%E7%9A%84%E6%B2%99%E9%9B%95%E6%97%A5%E5%B8%B8%23&extparam=%23%E6%9B%B1%E7%94%B4%E7%9A%84%E6%B2%99%E9%9B%95%E6%97%A5%E5%B8%B8%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#曱甴的沙雕日常#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a> ",5,祖国反黑站超话,1978895060
0,21小时前,0,14,4446560769776706,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E7%94%9F%E6%B4%BB%23&isnewpage=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海生活#</span></a>  迪士尼后台，氛围也是满满的欢乐，唐老鸭真是太可爱了<span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;"" /></span><a data-url=""http://t.cn/EcH09Ga"" href=""https://m.weibo.cn/p/index?containerid=2304444338558924990410&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">笑迷糊了的秒拍视频</span></a> ",2,微博 weibo.com,2542145332
0,19小时前,0,12,4446593547543272,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a>我竟然以为是要降价了 ",0,iPhone客户端,3083599652
14,19小时前,0,18,4446591890971962,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a><br />欢迎收看第一季迪士尼公主吐槽大会<span class=""url-icon""><img alt=[坏笑] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_huaixiao-b1c3a99d55.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[坏笑] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_huaixiao-b1c3a99d55.png"" style=""width:1em; height:1em;"" /></span> <a data-url=""http://t.cn/AiNvq0El"" href=""https://m.weibo.cn/p/index?containerid=2304444382997114225681&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">无聊的番薯的微博视频</span></a> ",14,为爱发电的iPhone客户端,1641273463
2,昨天 07:56,0,13,4446409840925028,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%23&isnewpage=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼#</span></a> 一直做个公主💚 ",0,小霸王智能iPhone 11 Pro Max,5018546569
27,19小时前,0,137,4446591915950751,"这个跨年一定要带自己最心爱的人去看这个世界最美好最浪漫的瞬间<br /><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a> <a data-url=""http://t.cn/Aiefn4SC"" href=""https://m.weibo.cn/p/index?containerid=2304444446591881510918&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">搞笑南叔的微博视频</span></a> ",130,咪咕全媒体iPhone客户端,5516030215
0,19小时前,0,17,4446588375686922,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a>太好了 本来就没钱去 这下票价一涨 正好不用去了 <span class=""url-icon""><img alt=[笑cry] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" style=""width:1em; height:1em;"" /></span> ",0,iPhone客户端,6473005181
4,19小时前,0,2,4446592217751362,"上海迪士尼<br /><br />每逢周末憋大招？<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span> <a data-url=""http://t.cn/R5aQV42"" href=""https://m.weibo.cn/p/index?containerid=2306570042B209445DD064A7F94492&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">上海·上海迪士尼度假区</span></a> ",0,HUAWEI P30,2984322974
5,19小时前,0,15,4446592063249391,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a>庆幸在涨价之前去过了<span class=""url-icon""><img alt=[二哈] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" style=""width:1em; height:1em;"" /></span> <a data-url=""http://t.cn/RkVJJpt"" href=""https://m.weibo.cn/p/index?containerid=2306570042B2094757D069A6F5409A&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">济南·济南长清大学城</span></a> ",0,iPhone客户端,5969616935
3,19小时前,0,139,4446591727180726,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a><br />希望有一天你会和自己心爱的人去迪士尼看一场烟花<span class=""url-icon""><img alt=[心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;"" /></span> ",9,HUAWEI P30,2111145965
0,19小时前,0,10,4446591660680021,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a><br /><br />经鉴定，上海迪士尼票价比猪肉涨价快！ ",0,Android,5232942132
13,19小时前,1,17,4446591610467394,"#上海迪士尼调整票价# 2020年6月5日之前是：平日票，399元；高峰日票，575元；假期高峰票：665元。
2020年6月6日起调整为：常规日，399元；特别常规日，499元；高峰日，599元；特别高峰日：699元。

这个就是明显的涨价了，因为常规日去的少，大部分游客都是高峰的节假日去的。这也印证了我之前的猜测，迪士尼能自带食品了，一定会涨价。 http://t.cn/R2WxQOQ",7,红米Note7 4800万相机,2661992301
0,19小时前,0,14,4446591081128152,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a> 迪士尼真的是童心百分之百的地方，扮黛西的工作人员正准备下班，听到有人叫她，立马帅气180度转身，太可爱了！  <a data-url=""http://t.cn/AiefRYyn"" href=""https://m.weibo.cn/p/index?containerid=2304444446590895587363&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">咪咕音乐馆的微博视频</span></a> ",1,,5291692655
0,19小时前,0,17,4446588900571579,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a><br />我真的以为是降价了才点进热搜来看看的，真失望。。。 ",0,iPhone客户端,2173468863
6,19小时前,0,11,4446588023737142,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a>反正环球快盖好了<span class=""url-icon""><img alt=[摊手] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-3abaa4ed77.png"" style=""width:1em; height:1em;"" /></span> ",0,🍑iPhone XS,5524117337
53,19小时前,1,45,4446587726235483,#上海迪士尼调整票价# 自今年夏天来，上海迪士尼因为禁止带食物进园、翻包进行安检等规定引起了不少网友关注。今日据上海迪士尼度假区官网公布，将增加票价为699元的特别高峰日票。这也就意味着，在人流量较大的时候，游客需花将近700元才能进入上海迪士尼游玩。对于这个票价，你们怎么看？http://t.cn/Aief09F0,33,微博 weibo.com,6367852368
28,19小时前,0,2338,4446582805627980,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a><br />小调查你们去过哪些游乐园？<a  href=""https://m.weibo.cn/p/index?containerid=100808184778aa51c943d0a6837a5e8694daf4&extparam=%E8%B4%A2%E7%A5%9E%E4%BF%9D%E4%BD%91&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='http://n.sinaimg.cn/photo/5213b46e/20181127/timeline_card_small_super_default.png'></span><span class=""surl-text"">财神保佑超话</span></a> <a data-url=""http://t.cn/AiefNLv1"" href=""https://vote.weibo.com/h5/index/index?vote_id=2019_635509_-_5f18b5&from=1110006030&weiboauthoruid=6511541439&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">金主哥的微博投票</span></a> ",72,财神保佑超话,6511541439
2,19小时前,0,10,4446587478100103,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a>世界上最会卖会员卡的是谁？ <a data-url=""http://t.cn/AiefY6Py"" href=""https://m.weibo.cn/p/index?containerid=2304444446587351400451&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">记得的微博视频</span></a> ",5,,1318557102
2,19小时前,0,1,4446587222438308,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a>悄悄地说，双十一预售平日非限定日期两次票，399去两次，人还不多，不要太爽，下周再去一次<span class=""url-icon""><img alt=[阴险] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yinxian-31824f8e19.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[阴险] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yinxian-31824f8e19.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[阴险] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yinxian-31824f8e19.png"" style=""width:1em; height:1em;"" /></span> ",1,iPhone客户端,5931154485
2,12-05,0,38,4446279717052235,"明天晚上去上海，周末要在迪士尼里提前过圣诞，刚刚才到家火速收拾行李箱，结果看到笨蛋小猪以前还是会收错行李忘带冬装，现在恨不得穿越回去给他塞上一行李箱的军大衣<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>小猪没有妈妈可怎么办呀小笨蛋<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span> ",1,🦁Android,5671962775
130,20小时前,1,99,4446578368984849,#上海迪士尼票价调整#【上海迪士尼明年6月6日起票价调整：采用全新四级票价结构】#上海迪士尼最高票价涨至699元# 自2020年6月6日起，上海迪士尼度假区将调整上海迪士尼乐园目前的三级票价结构，采用全新的四级票价结构。分别为：常规日、特别常规日、高峰日和特别高峰日，“特别高峰日”门票价格涨为699元。http://t.cn/AiefXITY,53,专业版微博平台,2028810631
104,20小时前,0,40,4446576376136654,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E8%B0%83%E6%95%B4%E7%A5%A8%E4%BB%B7%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼调整票价#</span></a>：上海迪士尼度假区公布，自2020年6月6日起，将采用全新的四级票价结构。<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E6%9C%80%E9%AB%98%E4%BB%B7%E6%B6%A8%E8%87%B3699%E5%85%83%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E6%9C%80%E9%AB%98%E4%BB%B7%E6%B6%A8%E8%87%B3699%E5%85%83%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼最高价涨至699元#</span></a>。<br /><br /><a data-url=""http://t.cn/AieVdPVy"" target=""_blank"" href=""https://weibo.cn/sinaurl/blocked448bec63?url=https%3A%2F%2Fwww.thepaper.cn%2FnewsDetail_forward_5162875&sinainternalbrowser=topnav&share_menu=1&allowRedirect=1&disable_interception=1&disable_sinaurl=1&schemewhitelist=%7B%22scheme%22%3A%5B%22.%2A%22%5D%2C%22itunes%22%3A%5B%22.%2A%22%5D%7D&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC&u=https%3A%2F%2Fwww.thepaper.cn%2FnewsDetail_forward_5162875"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">上海迪士尼明年6月6日起票价调整：采用全新四级票价结构</span></a> ",30,专业版微博,1653689003
18,21小时前,0,11,4446558935903222,【上海迪士尼度假区门票调价，明年 6 月 6 日起实行】<br />12 月 6 日消息，上海迪士尼度假区官网今天发布了票价结构和门票价格调整方案，自 2020 年 6 月 6 日起，上海迪士尼度假区将采用全新的四级票价结构，特别高峰日门票将涨至 699 元，而目前最高票价为 665 元。 ,12,微博 weibo.com,1642720480
2,20小时前,0,1,4446573545137717,"和7d 大老板 老板娘 朱迪get了大头自拍照<br />怎么来的每一天都能绝上加绝呀啊哈哈哈哈哈哈哈哈 <a data-url=""http://t.cn/AigLHmUK"" href=""https://m.weibo.cn/p/index?containerid=2306570042B2094757D068A3FD409A&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">上海·上海迪士尼乐园</span></a> ",0,iPhone 11,6574710823
4,21小时前,0,1,4446564204807557,全世界都在催你长大<br />只有迪士尼守着你的童年和初心❤️ ,0,iPhone客户端,2898351667
